transcript_id	kw20-BHI1-F	kw20-BHI1-G	kw20-BHI1-H	kw20-BHI2-F	kw20-BHI2-G	kw20-BHI2-H	kw20-BHI3-F	kw20-BHI3-G	kw20-BHI3-H	kw20-MIV0-A	kw20-MIV0-B	kw20-MIV0-C	kw20-MIV1-A	kw20-MIV1-B	kw20-MIV1-C	kw20-MIV2-A	kw20-MIV2-B	kw20-MIV2-C	kw20-MIV3-A	kw20-MIV3-B	kw20-MIV3-C	sxyx-MIV0-A	sxyx-MIV0-B	sxyx-MIV0-D	sxyx-MIV1-A	sxyx-MIV1-B	sxyx-MIV1-D	sxyx-MIV2-A	sxyx-MIV2-B	sxyx-MIV2-D	sxyx-MIV3-A	sxyx-MIV3-B	sxyx-MIV3-D
gene-HI_1542	1665	1984	1956	1483	1382	1036	1115	1286	1210	1084	1274	664	1155	1600	1021	1317	1082	1414	1000	1514	680	1610	1317	1254	1557	976	1030	1589	1729	1283	1120	1366	1201
gene-HI_1543	1450	1624	1518	1631	1372	1061	1222	1399	1187	1057	1417	824	1224	1772	1148	1376	1264	1273	1284	1113	274	1667	1336	1257	1881	1138	1183	1669	1605	1268	1407	1492	1441
gene-HI_1544	1417	1759	1553	2154	1964	1593	1732	1974	1846	978	1380	1106	1002	1886	1320	1244	959	1333	1140	991	370	1869	1231	1902	1741	1042	1528	1311	1198	1519	1540	1258	1629
gene-HI_1545	3465	3495	3309	2813	2405	2021	2047	2508	2576	1550	2209	1549	725	1209	706	581	655	426	1286	904	313	3058	2032	2726	1106	926	1329	974	997	631	1288	1759	1343
gene-HI_1546	763	844	801	964	952	652	795	718	654	748	610	623	815	1505	1290	2314	1410	3322	1173	1755	3568	1730	665	1323	1409	601	811	2473	1528	1053	1806	871	994
gene-HI_1547	3633	4441	3782	3656	4077	2771	2787	3337	3244	1824	2599	2269	2096	2550	2999	1686	2321	2395	1781	1740	1004	3806	2785	4068	2568	2113	3304	2214	2102	2151	2408	2937	3224
gene-HI_1548	2640	2957	2824	2672	2566	1937	2144	2523	2081	1789	2355	1421	1527	2180	1276	1111	1586	960	1694	1247	421	3222	2445	2638	2234	1605	1648	1803	1717	1201	2128	2094	1596
gene-HI_1549	1504	1517	1445	1667	1530	1071	1367	1595	1502	1099	1408	820	1124	1529	1247	1021	1126	981	1092	1157	456	1899	1531	1496	1475	1107	1105	1410	1440	919	1555	1479	1302
gene-HI_1550	519	622	620	659	671	521	569	714	682	349	599	371	319	536	381	276	293	250	354	194	87	531	356	617	561	351	455	477	390	435	408	455	418
gene-HI_1551	1138	1233	1098	1494	1403	943	1115	1626	1112	819	1077	698	974	1096	875	603	834	617	838	455	223	1119	1110	1306	1335	904	892	1133	1151	894	989	999	1013
gene-HI_1552	1524	1650	1501	1936	1883	1410	1716	2098	1740	386	715	1085	476	523	1192	352	455	869	397	343	154	600	478	1840	649	415	1444	515	483	1281	481	616	1544
gene-HI_1553	2624	2811	2603	3516	3119	2476	2986	3605	2834	1801	2378	1719	1867	2632	2105	1752	1850	1741	1927	1263	375	2691	1974	3225	3044	1607	2521	2497	2164	2434	2284	2284	2737
gene-HI_1554	3011	3273	3204	4321	3983	3089	3802	4644	3968	1380	2169	2446	1462	1371	2295	1161	1114	2011	1450	1061	474	2016	1593	3974	1907	1246	2846	1584	1587	2511	1423	2048	3517
gene-HI_1555	2167	2512	2200	3101	2999	2246	2720	3623	3140	1039	1727	1631	1437	1908	2762	1444	1435	2157	1690	1573	281	1468	1162	3043	1970	1534	3316	1805	2091	3023	1544	3139	4284
gene-HI_1556	2944	3200	2918	3590	3748	2774	3508	4263	4030	2445	2848	2252	3906	5432	4709	4070	4701	4476	4303	3853	356	2876	2406	4161	4895	3561	6011	4538	5896	5826	4262	6521	7350
gene-HI_1557	4287	4898	4208	4252	4058	3508	3672	3864	3616	4498	4133	3074	5750	7726	4825	3821	4527	3541	3432	3238	542	6466	5825	5203	6979	4898	5886	5064	5864	5640	3595	4778	4637
gene-HI_1558	2991	3555	3042	3157	3018	2353	2582	3052	2682	2319	2711	1600	2146	2899	1851	1626	2132	1474	1909	2210	673	3821	3310	2908	3201	2123	2160	2683	2773	1901	2258	2595	2148
gene-HI_1559	1748	1963	1808	1768	1632	1094	1370	1906	1673	893	1102	911	1181	1463	1383	976	1059	986	1075	1416	350	1581	1255	1539	1674	1058	1102	1795	1664	1347	1482	1474	1570
gene-HI_1560	758	776	526	573	603	406	466	535	586	109	225	329	101	120	498	97	52	249	75	185	127	215	133	603	171	93	409	129	123	274	91	141	453
gene-HI_1561	4097	4148	3526	3506	3688	2785	2652	2904	2475	1450	2279	2584	814	1033	1886	596	513	1217	638	2202	1545	3073	2111	4313	1356	969	1769	945	998	1160	823	1255	1798
gene-HI_1562	36	62	49	34	40	15	18	34	24	18	35	20	7	15	20	16	12	30	10	22	31	59	30	39	29	14	19	26	6	26	17	11	21
gene-HI_1563	1416	1503	1421	1488	1274	998	1103	1199	1031	922	1338	775	633	663	641	209	329	387	447	485	391	1652	1284	1450	955	762	777	570	557	638	542	650	717
gene-HI_1564	47	43	49	55	58	38	83	112	83	49	85	48	24	53	82	22	10	34	21	8	11	85	61	97	67	31	91	26	21	71	25	15	49
gene-HI_1564.1	27	24	34	41	29	30	49	61	60	46	66	38	66	71	92	12	21	42	24	13	10	83	92	67	110	68	72	40	28	48	28	20	50
gene-HI_1565	238	300	235	115	151	148	173	218	157	197	237	99	144	239	196	60	125	202	125	95	164	246	255	207	275	183	199	154	130	229	172	159	306
gene-HI_1567	323	395	310	354	276	254	271	310	290	309	327	204	367	461	390	277	454	371	322	346	371	557	319	276	499	242	326	393	294	362	500	381	510
gene-HI_1568	125	142	142	121	82	77	93	106	84	34	72	96	81	88	141	25	61	109	63	63	98	90	87	106	85	65	87	66	64	108	104	119	138
gene-HI_1569	74	65	58	55	36	48	47	40	42	32	45	33	50	71	83	50	69	87	48	99	118	68	72	49	57	40	30	84	58	52	71	57	86
gene-HI_1570	102	109	93	18	29	22	34	27	29	13	21	33	7	14	94	10	13	104	13	17	92	54	30	38	28	25	16	37	30	48	14	14	142
gene-HI_1571	27	22	23	13	12	8	11	10	12	5	9	13	11	13	34	8	14	51	7	8	27	16	7	18	23	17	6	11	13	8	12	13	23
gene-HI_1573	27312	32272	27876	33281	28341	23593	21746	23456	15813	21848	27250	17334	15868	22071	13685	8808	9814	9493	9900	14609	4207	30905	28385	30440	22377	16954	13984	15953	19027	13921	10605	14165	12891
gene-HI_1574	6122	6624	5999	7290	6215	4852	5474	5896	5567	5247	6293	3743	5303	7147	3798	5217	5690	4627	4122	6161	1629	7230	6851	6452	6798	5029	5345	6366	7111	4994	4173	5201	4456
gene-HI_1575	3606	4501	4078	4146	4105	3078	3193	4352	3617	3687	4396	2077	3805	5065	2452	3273	4215	2562	2813	3270	382	4050	3921	3542	4478	3336	3462	3992	4288	3301	2654	3252	2684
gene-HI_1576	7852	9237	7776	12477	11091	9132	10644	11141	10746	10159	10812	6543	9999	16977	8797	9542	12483	8289	7865	6081	826	9618	9333	12788	13627	9520	13688	11070	11988	11425	7849	9679	9104
gene-HI_1577	459	516	435	759	607	506	642	610	513	574	717	388	538	1024	555	700	569	533	517	337	88	682	487	638	906	517	785	713	627	597	623	557	528
gene-HI_1578	2243	2933	2453	3206	3509	2393	2630	2854	2938	1357	1454	1718	604	1911	2136	1440	985	1857	1277	935	329	2388	521	3316	1940	588	2998	1413	639	2329	2087	776	2206
gene-HI_1579	1138	1263	953	1151	1363	926	935	1189	1272	601	1237	771	448	535	836	310	296	532	355	516	292	1207	794	1447	511	429	845	409	414	558	510	717	946
gene-HI_1581	645	615	551	594	849	566	702	832	848	278	393	399	216	444	653	451	316	769	290	374	467	545	267	955	440	193	615	509	304	597	575	327	562
gene-HI_1582	874	950	905	1189	1207	921	991	1221	1121	352	585	616	133	453	663	581	246	648	401	428	495	1165	253	1397	430	146	820	411	180	700	945	266	763
gene-HI_1583	6111	7286	6280	7667	6770	5746	6102	6327	5717	5676	7063	4686	3338	4758	2588	2900	2536	2638	2573	2343	936	8797	7280	7464	5286	3570	4054	3780	3986	2805	2955	3452	3220
gene-HI_1584	3635	3965	4033	5259	5382	4719	4167	5728	3938	1242	2388	2135	5084	18235	8064	3599	2457	2387	7947	5553	452	2113	1526	3355	11914	6649	7071	4261	4505	1911	9606	11044	10207
gene-HI_1585	5936	6559	5701	9601	8432	7043	7032	9369	4741	2575	6378	3758	14779	40960	14492	7748	6144	4514	17341	14516	1055	4557	3910	4959	24970	18691	11110	9202	12403	3230	18627	30775	19101
gene-HI_1586	4534	4043	4494	2968	3197	3157	2853	2190	2165	1351	2208	2211	745	1576	1109	482	986	926	1207	1068	1072	4716	3482	4223	1194	961	1312	730	774	922	1793	1886	2123
gene-HI_1587	1669	1992	1972	3394	3147	2585	2644	2830	3216	3183	2705	1390	2957	4426	2450	2700	3229	2412	2408	2486	1292	4675	3330	2745	3820	2355	3013	3357	2760	2640	3093	2977	2786
gene-HI_1588	1233	1349	1377	2485	2228	1834	1976	2142	1881	1536	1587	1215	1067	1653	1321	1192	1068	1757	878	444	108	1443	1134	2127	1395	757	1368	1391	1268	1445	986	1021	1526
gene-HI_1589	2179	2675	2549	3365	3734	2770	2751	3254	2733	2188	2477	1518	1882	2599	2079	1680	1719	2208	1475	906	327	2182	2037	3296	2235	1669	2172	2153	2300	1902	1771	2138	2252
gene-HI_1590	1343	1333	1333	1477	1297	926	1224	1513	1203	598	1032	769	558	656	679	300	433	444	780	346	486	1263	1046	1274	1022	739	937	590	583	496	1039	1275	1150
gene-HI_1591	1495	1881	1851	1875	1740	1303	1479	1695	1525	1784	1911	959	1296	1481	761	986	1157	754	1308	821	305	2664	2311	1535	1757	1365	1264	1452	1549	998	1408	1606	1146
gene-HI_1592	3654	4760	4271	3484	3694	2798	2788	3394	3052	2291	3060	2048	1466	1901	1332	1303	1526	1356	1699	1221	643	3616	2958	3511	2111	1694	1955	2140	2053	1588	2292	2201	2121
gene-HI_1593	267	416	381	307	367	273	238	272	231	226	202	177	57	123	78	87	66	99	115	65	57	330	105	312	150	61	131	120	62	105	129	79	153
gene-HI_1594	821	863	882	734	695	580	487	632	521	490	650	451	134	321	253	177	118	232	325	121	120	1021	322	763	387	159	339	287	161	245	416	217	372
gene-HI_1595	765	860	824	735	699	643	641	694	578	686	800	410	339	554	248	316	299	252	475	318	131	1128	738	746	580	346	391	548	366	270	499	454	421
gene-HI_1596	1191	1411	1300	1201	1382	959	1081	1260	994	1079	1126	644	660	907	503	588	543	492	673	549	429	1661	1265	1293	985	663	763	899	868	533	891	941	792
gene-HI_1597	789	824	699	547	727	480	619	616	620	351	567	463	412	443	689	322	394	465	505	375	225	711	537	824	545	427	532	385	486	473	494	852	879
gene-HI_1598	1155	1338	1273	1246	1250	940	971	1216	1160	1093	973	683	814	1519	885	999	1150	898	1014	1075	671	1660	833	1291	1442	656	961	1197	992	893	1077	1010	1076
gene-HI_1599	595	677	671	748	566	458	504	690	571	531	664	301	231	689	414	583	420	447	514	548	287	782	269	567	689	253	489	506	335	465	574	368	459
gene-HI_1600	1208	1549	1445	1573	1584	1139	1130	1468	1510	1044	1484	725	966	1508	1052	1082	1212	1067	952	1055	205	1422	1146	1541	1362	953	1107	1169	1304	1060	1092	1302	1202
gene-HI_1601	887	898	701	1005	1144	797	839	939	1201	792	1451	554	999	1476	1095	740	850	688	595	948	236	912	906	1046	814	990	953	796	1237	615	638	1108	773
gene-HI_1602	508	558	550	563	648	441	500	632	665	420	597	262	237	616	474	453	340	356	361	601	203	549	307	606	454	246	386	527	380	337	443	373	479
gene-HI_1603	3633	3897	3556	4257	3617	2938	3119	2896	1911	3895	3935	2514	1783	4431	1685	1081	1246	1041	1450	2359	908	5565	4021	4432	3957	2028	2659	2125	2234	1996	1501	1959	2093
gene-HI_1604	6419	7243	6439	7210	6581	5238	5389	5447	3787	7632	8567	4312	4452	8192	3055	1711	2213	1422	2601	2200	354	10341	10120	7529	7102	5568	4815	3230	4123	2940	2992	3879	3374
gene-HI_1605	1682	1940	1587	2178	2260	1628	1570	1862	1327	1552	2070	1212	730	1304	879	236	411	308	715	309	88	2000	1853	2320	1261	1081	1376	543	699	763	869	1034	1139
gene-HI_1606	2291	2471	2025	2524	2346	1802	1888	2236	1349	2054	2772	1212	1116	1680	884	347	619	401	886	471	196	2261	2309	2364	1844	1413	1355	804	1002	995	1064	1246	1136
gene-HI_1607	2545	3190	3150	4541	3892	3087	3276	3400	2876	2876	3423	1913	1767	3008	1523	1006	1456	890	1657	2504	1178	3859	2625	3072	3153	1764	2302	1885	1733	1965	1790	1752	2101
gene-HI_1608	5462	6267	5535	8645	7312	5865	6333	6598	4212	4973	6423	4066	3900	5467	3960	2037	2739	1830	2973	4646	1191	5852	4774	6423	6141	4275	5130	4015	4297	4362	3591	3895	4113
gene-HI_1609	8039	8987	7260	14491	10841	8977	9968	10377	7127	9219	11702	7113	8893	12320	6903	4450	6836	3420	7705	8756	1272	11070	10609	11850	14741	9956	11146	8951	10607	9796	7503	9791	8533
gene-HI_1610	5870	7210	6343	7597	6644	5618	5627	5771	5442	6296	6721	4602	3552	4271	2464	2002	2297	2039	2787	1309	1080	9266	8821	7437	5577	4532	3687	3421	3691	2108	3087	4010	2819
gene-HI_1611	927	1018	938	1161	1144	852	980	1071	1002	1141	1418	651	841	1004	567	589	657	507	647	444	109	1758	1534	1190	1238	930	763	963	990	577	713	871	545
gene-HI_1612	1098	1091	1120	1335	1155	992	1132	1120	999	927	1285	792	507	723	537	426	504	525	485	532	333	1750	1264	1196	960	587	639	752	644	597	684	704	690
gene-HI_1613	1681	1834	1734	1687	1498	1204	1339	1471	1502	1624	1828	910	1737	2183	1284	1508	1423	1190	1256	1144	371	2438	2092	1780	2091	1638	1230	2105	1945	1324	1507	1606	1281
gene-HI_1614	9736	10468	9849	9969	8905	7441	8606	8137	8331	8892	9615	6373	9566	13562	7461	9025	11280	7112	10296	7793	1588	12904	11567	11071	13453	9616	11038	10591	11029	8082	12145	13150	10728
gene-HI_1615	193	220	195	126	102	90	69	98	83	17	31	80	418	458	2620	408	385	1904	528	808	988	29	18	130	591	297	1895	849	574	1761	643	703	3135
gene-HI_1616	184	237	184	119	91	96	79	110	100	69	80	79	2185	2636	2124	1428	1625	1111	3650	525	145	114	71	108	3822	2178	2192	2965	2997	1884	4185	4657	3239
gene-HI_1617	1635	1857	1759	1384	1108	967	1095	2354	1802	1022	1068	784	4432	7926	4991	2971	5940	2414	7956	3504	807	1591	1329	1351	6293	4358	6028	4489	5117	4490	7709	10173	8274
gene-HI_1618	1547	2191	1839	1963	1840	1236	1103	1782	1125	1079	851	1063	247	341	373	135	179	215	127	146	134	1285	915	1960	503	377	456	265	212	290	165	227	157
gene-HI_1620	1509	1736	1478	1706	1535	1136	1136	1385	1082	391	434	1038	27	93	268	52	57	178	49	34	63	440	263	1702	144	95	368	80	85	196	62	69	118
gene-HI_1621	2679	2823	2395	3275	2965	2328	2412	2374	2422	542	882	2267	106	183	623	47	87	363	36	53	84	650	577	3633	321	299	992	129	171	375	90	122	256
gene-HI_1622	5079	6148	4968	8087	6392	5270	5742	5667	5321	6190	3773	5090	2147	2833	2609	562	1229	1116	239	516	200	5687	5064	7871	3676	3747	4003	1565	1950	1215	658	1059	613
gene-HI_1624	8584	10595	8826	13764	12459	9617	10690	11171	9987	15300	8452	9802	7151	9594	6481	1847	3860	2882	515	1181	399	13921	12868	15043	10018	10016	9554	3775	5499	2770	1339	2692	1076
gene-HI_1623	259	311	313	251	223	166	185	193	191	239	275	149	184	381	255	267	237	354	150	325	219	482	320	250	368	169	187	371	353	256	278	232	221
gene-HI_1625	416	417	364	345	323	206	263	298	304	282	502	223	252	292	368	219	222	356	150	155	144	534	390	375	319	244	292	317	267	265	223	237	283
gene-HI_1626	656	692	678	793	575	543	751	695	506	683	926	449	500	1074	597	639	625	683	597	450	288	1449	708	857	1156	490	891	805	529	798	845	554	596
gene-HI_1627	340	419	400	548	542	388	430	530	529	428	326	313	789	1076	602	949	1133	887	840	1157	448	636	516	582	936	681	902	998	977	1154	757	1042	1288
gene-HI_1628	596	771	783	896	863	702	892	953	928	727	641	495	979	1766	1059	1662	1693	1492	1377	1738	321	1226	679	915	1415	758	1545	1676	1320	2026	1574	1641	2135
gene-HI_1629	779	897	864	1146	1111	927	1009	1332	1335	574	1034	618	431	790	666	510	633	641	557	524	249	1092	774	998	596	471	725	543	622	636	881	791	868
gene-HI_1630	16116	16308	16212	21015	16232	13990	15138	12972	11076	13791	14816	12244	4693	4869	3588	3469	1935	2953	6591	2705	1768	30625	20512	20392	9178	7072	6277	6584	6053	3987	9215	9868	7479
gene-HI_1631	174	214	179	53	71	46	41	47	76	11	25	48	9	23	150	310	70	694	68	52	255	72	20	86	9	4	29	13	6	58	31	10	117
gene-HI_1632	1066	1040	943	901	771	748	821	725	766	854	849	606	825	1034	619	594	1005	501	899	1013	359	1688	1198	1115	1040	732	949	899	858	640	1162	1168	832
gene-HI_1633	9807	10548	9324	11373	10949	8849	10101	10318	10329	7328	8913	7200	7120	7619	6510	3849	5158	3711	7750	6074	3898	12897	10355	12086	9471	7832	12013	4745	6276	6375	7962	12060	10386
gene-HI_1634	8702	8937	7942	8372	8922	6473	6990	6991	7064	2924	4102	5146	3721	3999	8198	2461	3036	4710	2455	3987	2284	4702	3410	10244	3397	3012	8682	2288	2952	6110	2348	4758	7626
gene-HI_1635	2314	2645	2945	3536	3470	2940	3434	3869	3740	2670	3513	1680	1904	3506	1750	2168	2415	2169	2142	2920	1182	3973	3131	3098	3036	2219	2480	3010	2676	2242	2527	2647	2644
gene-HI_1636	1444	1655	1631	2954	2582	2021	2335	4082	3307	1128	1844	1477	1543	3475	2095	1039	1988	1073	1709	1414	694	1645	1489	2253	2088	1540	2336	1507	1406	1549	1867	2216	2400
gene-HI_1637	1818	1916	2018	2313	2015	1616	2084	2225	2212	1465	1684	1144	1794	2649	1826	1888	2464	1723	1941	1814	704	2680	1947	2084	2447	1762	2345	2309	2210	2052	2606	2481	2508
gene-HI_1638	4348	5282	4980	4507	4025	3355	3618	3777	3652	3568	4003	2114	2125	4051	1918	2297	2399	1829	2305	2368	888	5373	3218	4146	3737	2050	2565	3157	2383	2073	2965	2272	2362
gene-HI_1639	1535	1785	1610	1676	1433	1278	1422	1386	1283	1341	1543	907	624	1432	720	790	838	791	911	741	313	2034	896	1571	1490	620	1094	1184	704	930	1192	653	1037
gene-HI_1640	1565	2022	1790	1778	1601	1293	1475	1702	1476	1188	1403	831	617	1300	746	751	770	680	832	532	257	1587	1024	1431	1191	647	1104	975	781	909	1101	714	984
gene-HI_1641	2243	2881	2418	2790	2647	1955	1920	2614	2171	2285	2443	1303	2065	2843	1421	1462	1890	1116	1202	760	246	2762	2101	2248	2758	1917	1673	1950	1812	1659	1463	1470	1328
gene-HI_1642	1270	1740	1450	1777	1500	1271	1250	1643	1261	1416	1613	741	1332	2171	1100	1173	1332	995	1026	718	219	1587	1185	1446	2135	1111	1361	1760	1476	1392	1077	1146	1093
gene-HI_1643	1583	1642	1699	2006	1678	1236	1615	1696	1284	1100	1445	742	1180	1371	1118	794	924	1087	756	465	253	1376	1208	1776	1403	974	1546	1141	1034	1256	926	987	1233
gene-HI_1644	1080	1259	1280	980	997	719	831	850	859	921	946	671	961	1192	1142	926	1139	1396	914	1210	1193	1587	1346	993	1303	957	851	1099	1022	771	1245	1116	939
gene-HI_1645	2963	3226	3267	6172	5004	3975	5471	6356	6683	3518	4786	2246	15559	27757	12492	18106	20930	18446	10884	14327	5880	4503	3842	3713	20077	13274	14331	20638	21913	17719	11993	14334	12977
gene-HI_1646	1307	1545	1604	1637	1392	1203	1255	1481	1215	885	1126	756	1364	2675	1400	1986	2150	1877	1343	1841	1190	1434	1133	1291	2099	1261	1533	2347	2190	1993	1633	1592	1810
gene-HI_1647	21490	25822	21782	24543	23648	18085	17635	21218	19463	17238	19468	13788	17852	24447	15026	17056	20037	17363	15020	19816	9419	22192	22602	23855	20918	17678	16735	19829	26416	18118	14909	21059	18120
gene-HI_1648	5068	5955	5489	5460	4949	4061	3728	4591	4081	4624	6120	3338	4637	7755	3816	4813	5883	4377	4274	5329	905	5954	5223	5095	6306	4450	3967	5794	7223	4898	3980	5346	4170
gene-HI_1649	11913	13943	13903	16634	13242	9470	12487	15296	15058	12087	14427	6708	16667	24807	10995	11795	21328	10604	12217	13174	3603	15618	14550	12428	20117	15156	16178	13915	14652	15650	13533	16966	15283
gene-HI_1650	22	29	23	23	28	18	21	31	21	25	32	10	30	39	35	35	44	33	38	44	28	49	23	23	45	22	43	32	31	31	39	35	42
gene-HI_1651	56	54	49	74	47	41	38	32	45	15	19	20	13	30	51	40	14	61	16	27	89	28	15	44	24	11	52	19	17	39	58	16	89
gene-HI_1652	787	835	784	804	811	616	663	863	827	341	491	453	294	513	393	318	366	384	378	314	177	734	470	873	534	315	572	528	315	449	549	357	547
gene-HI_1654	1896	1997	1717	1636	1555	1291	1480	1454	1318	1043	1242	1039	611	758	599	460	576	560	554	575	454	1652	1357	1726	935	600	829	716	632	503	746	664	642
gene-HI_1655	12690	14512	12713	12784	14019	10338	11022	12355	11234	7787	8986	7569	5671	8757	7019	5023	5325	5464	4167	4934	2240	10579	8350	15191	8286	5348	10417	6276	6453	7157	4778	5655	6991
gene-HI_1656	771	809	710	740	669	515	515	564	483	300	530	434	187	232	325	166	175	285	176	125	114	418	255	671	303	184	422	193	181	287	219	205	367
gene-HI_1657	1810	1823	1557	1854	1759	1312	1558	1604	1220	1063	1294	1074	584	867	760	512	586	684	675	490	462	1296	1140	2032	1061	678	833	643	745	822	893	971	1084
gene-HI_1658	1750	2022	1808	3229	3183	2334	3484	3428	3273	2500	2286	1759	3620	4901	2812	3290	3869	2759	4036	2858	759	3882	3562	3364	4383	3358	3708	4172	4291	3809	4306	5252	5004
gene-HI_1659	11853	14125	10905	16577	14179	11952	12762	13506	10815	15917	17393	8097	5978	8094	5099	6984	4979	4076	7564	3132	979	12634	12524	16437	10352	8618	6783	8571	12293	5184	6472	11281	7011
gene-HI_1660	3775	4973	3700	6192	5345	4725	5387	5654	4605	6203	5911	3385	2897	3728	2557	2891	2055	1808	3813	743	237	5655	5156	6564	5430	3814	4026	3757	4468	3083	3278	4719	3582
gene-HI_1661	2833	2787	2468	6133	5037	3762	5461	5572	4962	2196	2813	2474	11457	16017	14814	11246	11910	12673	7358	3499	514	2539	2362	4405	11336	9925	20089	10037	10864	15263	7387	9755	12935
gene-HI_1662	7538	7721	7229	17355	13728	10187	15115	16585	15703	5330	8187	6313	31174	45728	38660	39804	49116	47770	22864	25260	6673	6057	5346	10570	30573	25302	52985	31978	34739	47810	21588	31871	38573
gene-HI_1663	1666	1917	1710	1897	1879	1372	1628	1965	2232	616	1006	951	1196	1610	2916	1011	768	1795	837	547	361	993	585	2047	1439	831	1944	1363	1455	2996	1029	1114	2844
gene-HI_1664	1745	2203	1894	2225	2188	1512	1646	2178	2366	1194	1581	1075	1821	2969	2312	1605	1502	1605	1496	1122	625	1765	1029	1934	2463	1215	1914	2508	2012	2987	1628	1578	2623
gene-HI_1665	572	564	503	805	863	559	920	809	875	536	573	533	936	1067	875	713	634	817	537	402	204	755	593	864	1011	647	846	935	952	833	724	705	845
gene-HI_1666	1656	1860	1463	2636	2402	1818	2549	2517	2382	1713	1960	1427	1420	3271	2641	2475	1721	2565	1725	1270	437	2811	1342	2380	2792	1237	2502	2420	1877	2488	1984	1537	2316
gene-HI_1667	6260	6580	6258	7422	6888	5589	6563	7212	6862	3613	4781	4138	2622	4554	3576	3262	2351	3356	2908	2027	977	6358	3500	8184	4374	2382	5075	3913	2778	3432	3780	3173	4187
gene-HI_1668	12467	14245	13116	13025	13692	9942	10761	13088	12627	6583	9160	7650	4568	7151	6810	5393	4517	6216	4200	2908	1039	9970	6150	14643	7451	4386	9099	6166	5215	6040	5095	5308	6881
gene-HI_1669	671	805	753	908	801	648	695	818	780	644	744	490	396	899	491	685	584	560	536	315	75	1016	548	862	944	392	728	682	651	569	561	577	646
gene-HI_1670	3032	3427	3266	3837	3722	2809	3433	3536	3461	2849	3112	2417	2393	3831	2530	3158	2886	2952	2220	1788	634	4340	3189	4028	4043	2243	3002	3384	3179	2705	2482	2783	2739
gene-HI_1671	2728	3146	3060	3231	2666	2049	2345	2402	2029	2474	3013	1340	873	1447	860	636	991	577	1451	1211	618	4241	2320	2288	1821	1093	1388	1169	973	981	1947	1472	1579
gene-HI_1672	4335	5020	4958	4467	4151	3437	3831	4031	3367	3996	4309	2373	1869	2311	1781	1082	1895	1250	2440	1536	710	6816	4944	4664	3222	2147	2936	1997	1730	1937	3565	3099	2974
gene-HI_1673	1093	1367	1142	1115	1278	956	1322	1302	819	947	947	615	854	975	1197	1177	1951	1296	1488	1100	247	1578	1533	1092	1382	1023	1361	1691	1718	2432	1927	2596	1917
gene-HI_1674	665	722	641	790	911	639	966	913	459	712	710	424	609	792	761	1091	1634	899	1324	868	142	1403	1126	714	1183	851	881	1527	1281	1502	1912	1922	1289
gene-HI_1675	1440	1756	1456	2073	2211	1545	2161	2073	1062	1966	1830	948	1842	2022	1655	2677	4774	1974	3540	2294	403	3793	3402	1780	3432	2361	2040	4204	3928	3569	4735	5143	2899
gene-HI_1676	2296	2534	1927	4046	3661	2704	3898	3055	2037	3638	3273	1785	3143	4547	3026	5715	9878	3907	5125	5825	2984	6833	5933	3397	6032	3820	3136	7946	6631	5664	7797	7621	4039
